268915174,11004004,ABC-Kindergarten - Sabine Erdmann Vorschule,52.497834600000004,13.3019467,POINT (13.3019467 52.497834600000004),Wilmersdorf,Charlottenburg-Wilmersdorf,0402,,ABC-Kindergarten - Sabine Erdmann Vorschule,,,,,,,,,,Cicerostraße,,,10709,,,,,,,,,,,True,52.497834600000004,13.3019467
1407207210,11003003,Abendgymnasium Prenzlauer Berg,52.552085,13.4056269,POINT (13.4056269 52.552085),Prenzlauer Berg,Pankow,0301,03A04,Abendgymnasium Prenzlauer Berg,,,,,,,,,,"Driesener Straße 22, 10439 Berlin",Driesener Straße,22,10439,Berlin,,,,,+49 30 4254218,abendgymnasium@gmx.de,https://www.abendgymnasium-berlin.de/,,,True,52.552085,13.4056269
217186482,11011011,Adam-Ries-Grundschule,52.51115820546757,13.531417597571059,POINT (13.531417597571059 52.51115820546757),Friedrichsfelde,Lichtenberg,1101,11G06,Adam-Ries-Grundschule,,,,,,,,,,"Alt-Friedrichsfelde 66, 10315 Berlin",Alt-Friedrichsfelde,66,10315,Berlin,,,,,+49 30 5135123,sekretariat@adamries.schule,https://www.adamries.schule/,,,True,52.51115820546757,13.531417597571059
122049374,11002002,Adolf-Glaßbrenner-Grundschule,52.49111592636684,13.38063304816817,POINT (13.38063304816817 52.49111592636684),Kreuzberg,Friedrichshain-Kreuzberg,0202,02G31,Adolf-Glaßbrenner-Grundschule,,,,,,,,,,"Hagelberger Straße 34, 10965 Berlin",Hagelberger Straße,34,10965,Berlin,Bezirksamt Friedrichshain-Kreuzberg von Berlin,,,,+49 30 50587531,,https://www.adolf-glassbrenner-schule.de/,,,True,52.49111592636684,13.38063304816817
47023412,11008008,Adolf-Reichwein-Schule,52.475575183001695,13.450478717943893,POINT (13.450478717943893 52.475575183001695),Neukölln,Neukölln,0801,08S01,Adolf-Reichwein-Schule,,,,,,,,,,"Sonnenallee 188, 12059 Berlin",Sonnenallee,188,12059,Berlin,,,,,,,,,,True,52.475575183001695,13.450478717943893
124816702,11009009,Ahorn-Schule,52.44781175542479,13.619292078351338,POINT (13.619292078351338 52.44781175542479),Friedrichshagen,Treptow-Köpenick,0911,09S04,Ahorn-Schule,,,,,,,,,,"Peter-Hille-Straße 118, 12587 Berlin",Peter-Hille-Straße,118,12587,Berlin,Bezirk Treptow-Köpenick,,,,+49 30 6455031,Sekretariat@ahorn.schule.berlin.de,https://ahorn-schule.de/,,,True,52.44781175542479,13.619292078351338
6410792688,11003003,Akademie der Gesundheit,52.633166399999986,13.5072943,POINT (13.5072943 52.633166399999986),Buch,Pankow,0309,,Akademie der Gesundheit,,,,,,,,,,"Schwanebecker Chaussee 4 E-H, 13125",Schwanebecker Chaussee,4 E-H,13125,,,,,,+49 30 9403060,berlin@gesundheit-akademie.de,https://www.gesundheit-akademie.de/,,,True,52.633166399999986,13.5072943
2669838,11009009,Albatros-Schule,52.47157931332107,13.514712475674296,POINT (13.514712475674296 52.47157931332107),Oberschöneweide,Treptow-Köpenick,0909,09S03,Albatros-Schule,,,,,,,,,,Treskowallee 222,,,12459,,,,,,+49 30 53002990,,http://www.albatros.cidsnet.de,,,True,52.47157931332107,13.514712475674296
446137747,11008008,Albert-Einstein-Gymnasium,52.44508585223624,13.442918030993495,POINT (13.442918030993495 52.44508585223624),Britz,Neukölln,0802,08Y03,Albert-Einstein-Gymnasium,,,,,,,,,,"Parchimer Allee 109, 12359 Berlin",Parchimer Allee,109,12359,Berlin,,,,,,,,,,True,52.44508585223624,13.442918030993495
137118014,11001001,Albert-Gutzmann-Schule,52.549169785301245,13.373811771426176,POINT (13.373811771426176 52.549169785301245),Gesundbrunnen,Mitte,0106,01G43,Albert-Gutzmann-Schule,,,,,,,,,,"Orthstraße 1, 13357 Berlin",Orthstraße,1,13357,Berlin,,,,,+4930 469059 60,info@gutzmannschule.de,http://www.gutzmannschule.cidsnet.de,,,True,52.549169785301245,13.373811771426176
450063490,11008008,Albert-Schweitzer-Gymnasium,52.48460955744822,13.4264289960137,POINT (13.4264289960137 52.48460955744822),Neukölln,Neukölln,0801,08Y02,Albert-Schweitzer-Gymnasium,,,,,,,,,,"Karl-Marx-Straße 14, 12043 Berlin",Karl-Marx-Straße,14,12043,Berlin,,,,,,,,,,True,52.48460955744822,13.4264289960137
298495492,11008008,Albrecht-Dürer-Gymnasium,52.469289157389454,13.44006299625805,POINT (13.44006299625805 52.469289157389454),Neukölln,Neukölln,0801,08Y01,Albrecht-Dürer-Gymnasium,,,,,,,,,,"Emser Straße 133-137, 12051 Berlin",Emser Straße,133-137,12051,Berlin,Bezirksamt Neukölln von Berlin,,,,,,,,,True,52.469289157389454,13.44006299625805
107688362,11012012,Albrecht-Haushofer-Schule,52.61992638980055,13.228195946160806,POINT (13.228195946160806 52.61992638980055),Heiligensee,Reinickendorf,1204,12K11,Albrecht-Haushofer-Schule,,,,,,,,,,"Kurzebracker Weg 40-46, 13503",Kurzebracker Weg,40-46,13503,,,,,,,,,,,True,52.61992638980055,13.228195946160806
254917116,11002002,Albrecht-von-Graefe-Schule,52.494313079111116,13.419749833848469,POINT (13.419749833848469 52.494313079111116),Kreuzberg,Friedrichshain-Kreuzberg,0202,02K09,Albrecht-von-Graefe-Schule,,,,,,,,,,"Graefestraße 85, 10967 Berlin",Graefestraße,85,10967,Berlin,Bezirksamt Friedrichshain-Kreuzberg von Berlin,,,,+49 30 50586011,sekretariat@graefemail.de,https://www.albrecht-von-graefe-schule.de/,,,True,52.494313079111116,13.419749833848469
364427185,11011011,Alexander-Puschkin-Schule,52.508024584461324,13.515713245593398,POINT (13.515713245593398 52.508024584461324),Friedrichsfelde,Lichtenberg,1101,11K01,Alexander-Puschkin-Schule,,,,,,,,,,"Massower Straße 37, 10315 Berlin",Massower Straße,37,10315,Berlin,,,,,+49 30 5251429,mail@puschkinschule.eu,https://puschkinschule.eu/,,,True,52.508024584461324,13.515713245593398
54036484,11009009,Alexander-von-Humboldt-Oberschule (Gymnasium),52.44646749272853,13.568224014529651,POINT (13.568224014529651 52.44646749272853),Köpenick,Treptow-Köpenick,0910,09Y05,Alexander-von-Humboldt-Oberschule (Gymnasium),,,,,,,,,,"Oberspreestraße 173, 12555 Berlin",Oberspreestraße,173,12555,Berlin,,,,,,,http://www.avh-schule.de,,,True,52.44646749272853,13.568224014529651
32591709,11012012,Alfred-Brehm-Grundschule,52.5736588962949,13.283289807692135,POINT (13.283289807692135 52.5736588962949),Tegel,Reinickendorf,1202,12G14,Alfred-Brehm-Grundschule,,,,,,,,,,"Ascheberger Weg 8A, 13507 Berlin",Ascheberger Weg,8A,13507,Berlin,,,,,+49304322408,,http://www.alfred-brehm-schule.cidsnet.de/,,,True,52.5736588962949,13.283289807692135
350966195,11008008,Alfred-Nobel-Schule,52.44824918757559,13.434673017895902,POINT (13.434673017895902 52.44824918757559),Britz,Neukölln,0802,08K11,Alfred-Nobel-Schule,,,,,,,,,,"Britzer Damm 164-170, 12347 Berlin",Britzer Damm,164-170,12347,Berlin,Bezirksamt Neukölln von Berlin,,,,+49 30 6064032,,https://alfred-nobel-schule.de/,,,True,52.44824918757559,13.434673017895902
6754829,11008008,Alfred-Nobel-Schule - Filiale,52.44430878246201,13.441438909680283,POINT (13.441438909680283 52.44430878246201),Britz,Neukölln,0802,08K11b,Alfred-Nobel-Schule - Filiale,,,,,,,,,,"Parchimer Allee 111, 12359 Berlin",Parchimer Allee,111,12359,Berlin,,,,,+49 30 6064032,alfred-nobel-schule@t-online.de,https://alfred-nobel-schule.de/,,,True,52.44430878246201,13.441438909680283
121955303,11001001,Allegro-Grundschule,52.502601291077106,13.362690084108975,POINT (13.362690084108975 52.502601291077106),Tiergarten,Mitte,0104,01G44,Allegro-Grundschule,,,,,,,,,,"Lützowstraße 83-85, 10785 Berlin",Lützowstraße,83-85,10785,Berlin,,,,,,,https://www.allegro-grundschule.de/,,,True,52.502601291077106,13.362690084108975
1224801662,11008008,Alno Küchenstudio,52.43994719999999,13.4359177,POINT (13.4359177 52.43994719999999),Britz,Neukölln,0802,,Alno Küchenstudio,,,,,,,,,,Gutschmidtstraße,,,12359,,,,,,,,,,,True,52.43994719999999,13.4359177
87533889,11006006,Alt-Lankwitzer Grundschule,52.437209400512856,13.352210300764979,POINT (13.352210300764979 52.437209400512856),Lankwitz,Steglitz-Zehlendorf,0603,06G20,Alt-Lankwitzer Grundschule,,,,,,,,,,"Schulstraße 17-21, 12247 Berlin",Schulstraße,17-21,12247,Berlin,Bezirksamt Steglitz-Zehlendorf,,,,,,,,,True,52.437209400512856,13.352210300764979
110656840,11004004,Alt-Schmargendorf-Grundschule,52.476430686286456,13.294175419862878,POINT (13.294175419862878 52.476430686286456),Schmargendorf,Charlottenburg-Wilmersdorf,0403,04G23,Alt-Schmargendorf-Grundschule,,,,,,,,,,Reichenhaller Straße,,,14199,,,,,,,,,,,True,52.476430686286456,13.294175419862878
439887078,11012012,Alternativschule Berlin,52.604723970908275,13.315278428984346,POINT (13.315278428984346 52.604723970908275),Waidmannslust,Reinickendorf,1207,12P11,Alternativschule Berlin,,,,,,,,,,"Bondickstraße 8-9, 13469 Berlin",Bondickstraße,8-9,13469,Berlin,Alternativschule Berlin e. V.,,,,+49 30 417 48 60,,https://www.alternativschule-berlin.de/,,,True,52.604723970908275,13.315278428984346
141520963,11009009,Amtsfeld Grundschule-Filiale,52.445747161297945,13.591913746496502,POINT (13.591913746496502 52.445747161297945),Köpenick,Treptow-Köpenick,0910,09G19b,Amtsfeld Grundschule-Filiale,,,,,,,,,,"Salvador-Allende-Straße 93, 12559 Berlin",Salvador-Allende-Straße,93,12559,Berlin,Land Berlin,,,,,,,,,True,52.445747161297945,13.591913746496502
343382601,11009009,Amtsfeld-Schule (Grundschule),52.44403039479644,13.588850854419302,POINT (13.588850854419302 52.44403039479644),Köpenick,Treptow-Köpenick,0910,09G19,Amtsfeld-Schule (Grundschule),,,,,,,,,,"Pablo-Neruda-Straße 8, 12559 Berlin",Pablo-Neruda-Straße,8,12559,Berlin,Land Berlin,,,,,,,,,True,52.44403039479644,13.588850854419302
270352398,11001001,Andersen Grundschule,52.565876905602984,13.388838461919807,POINT (13.388838461919807 52.565876905602984),Gesundbrunnen,Mitte,0106,01G36,Andersen Grundschule,,,,,,,,,,"Kattegatstraße 26, 13359 Berlin",Kattegatstraße,26,13359,Berlin,,,,,,,,,,True,52.565876905602984,13.388838461919807
321549677,11002002,Andreas-Gymnasium,52.51431888448994,13.433687503444625,POINT (13.433687503444625 52.51431888448994),Friedrichshain,Friedrichshain-Kreuzberg,0201,02Y01,Andreas-Gymnasium,,,,,,,,,,"Koppenstraße 76, 10243 Berlin",Koppenstraße,76,10243,Berlin,,,,,,,,,,True,52.51431888448994,13.433687503444625
256913872,11004004,Anna Freud Schule,52.5376587,13.2883255,POINT (13.2883255 52.5376587),Charlottenburg-Nord,Charlottenburg-Wilmersdorf,0406,04B05,Anna Freud Schule,,,,,,,,,,"Halemweg 22, 13627 Berlin",Halemweg,22,13627,Berlin,,,,,+4930 364178 10,post@anna-freud-osz.de,https://www.anna-freud-osz.de/,,,True,52.5376587,13.2883255
124130160,11006006,Anna-Essinger-Gemeinschaftsschule (Grundstufe),52.4254875456122,13.22589582701172,POINT (13.22589582701172 52.4254875456122),Nikolassee,Steglitz-Zehlendorf,0606,06K11b,Anna-Essinger-Gemeinschaftsschule (Grundstufe),,,,,,,,,,"Am Rohrgarten 9, 14163 Berlin",Am Rohrgarten,9,14163,Berlin,,,,,+49 30 80909984,aegs-sekretariat-gs@gmx.de,https://www.aegs.de/,,,True,52.4254875456122,13.22589582701172
24160576,11006006,Anna-Essinger-Gemeinschaftsschule (Sek I+II),52.43855509424839,13.310711744254716,POINT (13.310711744254716 52.43855509424839),Lichterfelde,Steglitz-Zehlendorf,0602,06K11,Anna-Essinger-Gemeinschaftsschule (Sek I+II),,,,,,,,,,"Tietzenweg 101, 12203 Berlin",Tietzenweg,101,12203,Berlin,Bezirksamt Steglitz-Zehlendorf von Berlin,,,,+49 30 84416940,sekretariat-os@aegs.de,https://www.aegs.de/,,,True,52.43855509424839,13.310711744254716
127722613,11007007,Anna-Freud-Schule,52.48900895537541,13.351670776719724,POINT (13.351670776719724 52.48900895537541),Schöneberg,Tempelhof-Schöneberg,0701,04B05b,Anna-Freud-Schule,,,,,,,,,,"Klixstraße 7, 10823 Berlin",Klixstraße,7,10823,Berlin,,,,,,,,,,True,52.48900895537541,13.351670776719724
118377362,11009009,Anna-Seghers-Oberschule,52.434800523691926,13.548974885356234,POINT (13.548974885356234 52.434800523691926),Adlershof,Treptow-Köpenick,0907,09K02,Anna-Seghers-Oberschule,,,,,,,,,,"Radickestraße 43, 12489 Berlin",Radickestraße,43,12489,Berlin,,,,,+49 30 6774766,,https://www.anna-seghers-os.de,,,True,52.434800523691926,13.548974885356234
172235356,11001001,Anne-Frank-Grundschule,52.51822033149877,13.356067185731774,POINT (13.356067185731774 52.51822033149877),Moabit,Mitte,0102,01G15,Anne-Frank-Grundschule,,,,,,,,,,"Paulstraße 20B, 10557 Berlin",Paulstraße,20B,10557,Berlin,,,,,,,,,,True,52.51822033149877,13.356067185731774
124681062,11009009,Anne-Frank-Oberschule,52.4005037405261,13.525505226560865,POINT (13.525505226560865 52.4005037405261),Altglienicke,Treptow-Köpenick,0906,09Y04,Anne-Frank-Oberschule,,,,,,,,,,Uranusstraße 17,,,12524,,,,,,,,,,,True,52.4005037405261,13.525505226560865
45101004,11007007,Annedore-Leber-Grundschule,52.39760615405891,13.402163379543273,POINT (13.402163379543273 52.39760615405891),Lichtenrade,Tempelhof-Schöneberg,0706,07G30,Annedore-Leber-Grundschule,,,,,,,,,,Halker Zeile 147,,,12305,,,,,,,,https://www.algs.de/,,,True,52.39760615405891,13.402163379543273
135459200,11004004,Annie Heuser Waldorfschule,52.48933028221352,13.305025029949325,POINT (13.305025029949325 52.48933028221352),Wilmersdorf,Charlottenburg-Wilmersdorf,0402,04P12,Annie Heuser Waldorfschule,,,,,,,,,,"Eisenzahnstraße 37, 10709 Berlin",Eisenzahnstraße,37,10709,Berlin,,,,,,,https://www.annie-heuser-schule.de/,,,True,52.48933028221352,13.305025029949325
12677407057,11012012,Apego-Schule Berlin,52.60447679999999,13.309308699999999,POINT (13.309308699999999 52.60447679999999),Waidmannslust,Reinickendorf,1207,12P19,Apego-Schule Berlin,,,,,,,,,,"Dianastraße 44-46, 13469 Berlin",Dianastraße,44-46,13469,Berlin,Madrina Sophia e. V.,,,,‭+49 30 27 49 84 77,office@apego-schule.de,https://apego-schule.de,,,True,52.60447679999999,13.309308699999999
1292129681,11008008,Arc-en-ciel,52.47598340635673,13.434015075394166,POINT (13.434015075394166 52.47598340635673),Neukölln,Neukölln,0801,,Arc-en-ciel,,,,,,,,,,Roland-Krüger-Straße,,,12053,,Regenbogen-Schule,,,,,,https://regenbogen-grundschule.de/sesb/arc-en-ciel,,,True,52.47598340635673,13.434015075394166
24230892,11009009,Archenhold-Gymnasium,52.45070477837722,13.522910209450444,POINT (13.522910209450444 52.45070477837722),Niederschöneweide,Treptow-Köpenick,0905,09Y03,Archenhold-Gymnasium,,,,,,,,,,"Rudower Straße 7, 12439 Berlin",Rudower Straße,7,12439,Berlin,,,,,+49 30 6360195,,https://pi.archenhold.de/,,,True,52.45070477837722,13.522910209450444
122386375,11006006,Arndt-Gymnasium Dahlem,52.45859865862234,13.27969702395914,POINT (13.27969702395914 52.45859865862234),Dahlem,Steglitz-Zehlendorf,0605,06Y03,Arndt-Gymnasium Dahlem,,,,,,,,,,"Königin-Luise-Straße 80-84, 14195 Berlin",Königin-Luise-Straße,80-84,14195,Berlin,,,,,,,,,,True,52.45859865862234,13.27969702395914
368605739,11004004,Arno-Fuchs-Schule,52.514590599462124,13.307764150829014,POINT (13.307764150829014 52.514590599462124),Charlottenburg,Charlottenburg-Wilmersdorf,0401,04S02,Arno-Fuchs-Schule,,,,,,,,,,"Richard-Wagner-Straße 30, 10585 Berlin",Richard-Wagner-Straße,30,10585,Berlin,,,,,,,,,,True,52.514590599462124,13.307764150829014
121141157,11003003,Arnold-Zweig-Grundschule,52.5675395953101,13.400650530259886,POINT (13.400650530259886 52.5675395953101),Pankow,Pankow,0307,03G26,Arnold-Zweig-Grundschule,,,,,,,,,,"Wollankstraße 131, 13187 Berlin",Wollankstraße,131,13187,Berlin,,,,,,,,,,True,52.5675395953101,13.400650530259886
104495993,11005005,Askanier-Grundschule,52.53964936212326,13.191576984203364,POINT (13.191576984203364 52.53964936212326),Spandau,Spandau,0501,05G15,Askanier-Grundschule,,,,,,,,,,"Borkzeile 34, 13583 Berlin",Borkzeile,34,13583,Berlin,Bezirksamt Spandau von Berlin,,,,+49 30 36753860,sekretariat@askanier-gs.de,https://www.askanier-gs.de,,,True,52.53964936212326,13.191576984203364
122386008,11007007,Askanisches Gymnasium,52.46032696425662,13.380037517515097,POINT (13.380037517515097 52.46032696425662),Tempelhof,Tempelhof-Schöneberg,0703,07Y06,Askanisches Gymnasium,,,,,,,,,,"Kaiserin-Augusta-Straße 19-20, 12103 Berlin",Kaiserin-Augusta-Straße,19-20,12103,Berlin,Land Berlin,,,,+49 30 902772679,sekretariat@askanisches-gymnasium.de,https://askanisches-gymnasium.de/,,,True,52.46032696425662,13.380037517515097
513007663,11005005,Astrid-Lindgren-Grundschule,52.53055671276836,13.157103750233293,POINT (13.157103750233293 52.53055671276836),Staaken,Spandau,0504,05G17,Astrid-Lindgren-Grundschule,,,,,,,,,,"Südekumzeile 5, 13591 Berlin",Südekumzeile,5,13591,Berlin,Bezirksamt Spandau von Berlin,,,,+49 30 3758620,sekretariat@lindgren.schule.berlin.de,https://lindgrenschule.de/,,,True,52.53055671276836,13.157103750233293
876244328,11002002,Atelier für physisches Theater – Internationale Schule für Bewegungsschauspiel,52.501676999999994,13.4213836,POINT (13.4213836 52.501676999999994),Kreuzberg,Friedrichshain-Kreuzberg,0202,,Atelier für physisches Theater – Internationale Schule für Bewegungsschauspiel,,,,,,,,,,Naunynstraße 65,,,10997,,,,,,,,https://www.apt-absurdacomica.de/,,,True,52.501676999999994,13.4213836
124131574,11006006,Athene-Grundschule,52.440441939264815,13.290738629691965,POINT (13.290738629691965 52.440441939264815),Lichterfelde,Steglitz-Zehlendorf,0602,06G18,Athene-Grundschule,,,,,,,,,,"Curtiusstraße 37, 12205 Berlin",Curtiusstraße,37,12205,Berlin,,,,,+4930 810097 0,info@athene-grundschule.de,https://www.athene-grundschule.de/,,,True,52.440441939264815,13.290738629691965
48904520,11008008,August-Heyn-Gartenarbeitsschule Neukölln,52.44251112309932,13.449863263205605,POINT (13.449863263205605 52.44251112309932),Britz,Neukölln,0802,,August-Heyn-Gartenarbeitsschule Neukölln,,,,,,,,,,"Fritz-Reuter-Allee 121, 12359 Berlin",Fritz-Reuter-Allee,121,12359,Berlin,,,,,,,https://www.ahgasn.de/,,,True,52.44251112309932,13.449863263205605
588064483,11008008,Aus- und Fortbildungszentrum,52.46518227191076,13.446319548871704,POINT (13.446319548871704 52.46518227191076),Neukölln,Neukölln,0801,,Aus- und Fortbildungszentrum,,,,,,,,,,"Naumburger Straße 15, 12057 Berlin",Naumburger Straße,15,12057,Berlin,Vattenfall Europe AG,,,,,,,,,True,52.46518227191076,13.446319548871704
761468650,11002002,Aziz-Nesin-Grundschule,52.49283281626718,13.405133946466906,POINT (13.405133946466906 52.49283281626718),Kreuzberg,Friedrichshain-Kreuzberg,0202,02G33,Aziz-Nesin-Grundschule,,,,,,,,,,"Urbanstraße 15, 10961 Berlin",Urbanstraße,15,10961,Berlin,Bezirksamt Friedrichshain-Kreuzberg von Berlin,,,,,,,,,True,52.49283281626718,13.405133946466906
342336941,11005005,B.-Traven-Gemein­schafts­schule,52.54636061233784,13.174425141776625,POINT (13.174425141776625 52.54636061233784),Falkenhagener Feld,Spandau,0508,05K05,B.-Traven-Gemein­schafts­schule,,,,,,,,,,"Recklinghauser Weg 26-32, 13583 Berlin",Recklinghauser Weg,26-32,13583,Berlin,Technische Jugend­­freizeit- & Bildungs­­gesell­schaft,,,,,,https://www.btg-schule.de,,,True,52.54636061233784,13.174425141776625
217353577,11010010,BEST-Sabel-Grundschule,52.51933141405671,13.600536174974826,POINT (13.600536174974826 52.51933141405671),Kaulsdorf,Marzahn-Hellersdorf,1003,10P13,BEST-Sabel-Grundschule,,,,,,,,,,"Wernerstraße 48, 12619 Berlin",Wernerstraße,48,12619,Berlin,,,,,+493056594668,,https://www.best-sabel.de/,,,True,52.51933141405671,13.600536174974826
384934300,11010010,BEST-Sabel-Grundschule Mahlsdorf,52.48264720043084,13.606019908383445,POINT (13.606019908383445 52.48264720043084),Mahlsdorf,Marzahn-Hellersdorf,1004,10P05,BEST-Sabel-Grundschule Mahlsdorf,,,,,,,,,,"Erich-Baron-Weg 118, 12623 Berlin",Erich-Baron-Weg,118,12623,Berlin,,,,,+49 30 992835 20,grundschule@best-sabel.de,https://www.best-sabel.de/Grundschule/Mahlsdorf/Grundschule_Mahlsdorf.php,,,True,52.48264720043084,13.606019908383445
42736428,11009009,BEST-Sabel-Oberschule,52.451803769097445,13.571721889078132,POINT (13.571721889078132 52.451803769097445),Köpenick,Treptow-Köpenick,0910,09P09,BEST-Sabel-Oberschule,,,,,,,,,,Lindenstraße 1,,,12555,,Stiftung Private Wirtschaftsschulen SABEL,,,,,,,,,True,52.451803769097445,13.571721889078132
624235063,11003003,Bard College Berlin Library,52.58402641569347,13.398932696163968,POINT (13.398932696163968 52.58402641569347),Niederschönhausen,Pankow,0311,,Bard College Berlin Library,,,,,,,,,,Waldstraße,,,13156,,Bard College Berlin,,,,,,https://berlin.bard.edu/academics/academic-services/library/,,,True,52.58402641569347,13.398932696163968
214715799,11011011,Barnim-Gymnasium Berlin,52.56989372275924,13.548218531500446,POINT (13.548218531500446 52.56989372275924),Falkenberg,Lichtenberg,1104,11Y09,Barnim-Gymnasium Berlin,,,,,,,,,,"Ahrensfelder Chaussee 41, 13057 Berlin",Ahrensfelder Chaussee,41,13057,Berlin,,,,,+49309366690,,http://www.barnim-og.de,,,True,52.56989372275924,13.548218531500446
