id,name,category,lat,lon,geometry,district,district_id,neighborhood,neighborhood_id,website,wheelchair
1436516910,Siegfried Perl,memorial,52.4979313,13.3523393,POINT (13.3523393 52.4979313),Tempelhof-Schöneberg,11007007,Schöneberg,0701,https://www.stolpersteine-berlin.de/de/nollendorfstr/13-14/siegfried-perl,yes
1444322677,Unknown,viewpoint,52.4245137,13.1164059,POINT (13.1164059 52.4245137),Steglitz-Zehlendorf,11006006,Wannsee,0607,,
1444330751,Unknown,viewpoint,52.4248939,13.117646,POINT (13.117646 52.4248939),Steglitz-Zehlendorf,11006006,Wannsee,0607,,
1447377048,Gärten der Welt,viewpoint,52.537483,13.5740473,POINT (13.5740473 52.537483),Marzahn-Hellersdorf,11010010,Marzahn,1001,,yes
1452927769,Unknown,viewpoint,52.5412172,13.2106837,POINT (13.2106837 52.5412172),Spandau,11005005,Haselhorst,0502,,
1465071902,Unknown,viewpoint,52.4965884,13.4595424,POINT (13.4595424 52.4965884),Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,yes
1467624114,Charlotte Kerz,memorial,52.4748739,13.3375917,POINT (13.3375917 52.4748739),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1183,yes
1467624118,Clara Wanda Rothe,memorial,52.4746838,13.3375906,POINT (13.3375906 52.4746838),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1178,yes
1467624126,Julius Schulvater,memorial,52.4747059,13.3375901,POINT (13.3375901 52.4747059),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1180,yes
1467624132,Margarete Rothe,memorial,52.4747256,13.3375921,POINT (13.3375921 52.4747256),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1179,yes
1467624133,Nathan Kerz,memorial,52.474882,13.3376169,POINT (13.3376169 52.474882),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1182,yes
1467624134,Nechuma Kerz,memorial,52.4748546,13.3376181,POINT (13.3376181 52.4748546),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1181,yes
1467624135,Stanislaus Graf von Nayhauss-Cormons,memorial,52.4749056,13.3376155,POINT (13.3376155 52.4749056),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1184,yes
1488267020,Louise H. von Oranien,memorial,52.4971916,13.2901023,POINT (13.2901023 52.4971916),Charlottenburg-Wilmersdorf,11004004,Halensee,0407,,
1502778673,ehem. KZ-Außenlager Lichterfelde,memorial,52.4201626,13.3023072,POINT (13.3023072 52.4201626),Steglitz-Zehlendorf,11006006,Lichterfelde,0602,http://www.steglitz.de/ausstellung/kzlichterfelde/kz/,
1502804447,Rudolf Rühl Gedenkstein,memorial,52.4267454,13.6384421,POINT (13.6384421 52.4267454),Treptow-Köpenick,11009009,Köpenick,0910,,
1505622705,Paul Ziege,memorial,52.4926506,13.3481264,POINT (13.3481264 52.4926506),Tempelhof-Schöneberg,11007007,Schöneberg,0701,https://www.stolpersteine-berlin.de/de/schwabische-str/7/paul-ziege,yes
1505624301,Bruno Lange,memorial,52.4931612,13.3460744,POINT (13.3460744 52.4931612),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,
1505671366,Ernestine Ziege,memorial,52.4926539,13.3481145,POINT (13.3481145 52.4926539),Tempelhof-Schöneberg,11007007,Schöneberg,0701,https://www.stolpersteine-berlin.de/de/schwabische-str/7/ernestine-ziege,
1508398250,Unknown,viewpoint,52.5038527,13.2021022,POINT (13.2021022 52.5038527),Spandau,11005005,Wilhelmstadt,0509,,
1510190138,Hirschfeld-Säule,memorial,52.5165694,13.3086855,POINT (13.3086855 52.5165694),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,limited
1512498862,Arthur Tichauer,memorial,52.4931471,13.3461033,POINT (13.3461033 52.4931471),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,
1512498868,Edith Tichauer,memorial,52.4931329,13.3461323,POINT (13.3461323 52.4931329),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,
1512498872,Trude Sperling,memorial,52.4931188,13.3461612,POINT (13.3461612 52.4931188),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,
1516906379,Albert Manasse,memorial,52.474769,13.3374524,POINT (13.3374524 52.474769),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1185,
1516906392,Bertha Liepmann,memorial,52.4743244,13.3374423,POINT (13.3374423 52.4743244),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/3432,
1516906393,Dr. Gertrud Löhmer,memorial,52.4742969,13.3374429,POINT (13.3374429 52.4742969),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1201,yes
1516906401,Dr. Max Botho Holländer,memorial,52.4742972,13.3374169,POINT (13.3374169 52.4742972),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1200,yes
1516906402,Elly Herz,memorial,52.4743148,13.337444,POINT (13.337444 52.4743148),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1199,
1516906412,Erich Salomon,memorial,52.4742908,13.337444,POINT (13.337444 52.4742908),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1203,yes
1516906414,Franz Pniower,memorial,52.4747047,13.3374552,POINT (13.3374552 52.4747047),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1188,
1516906415,Gertrud Pniower,memorial,52.4747108,13.3374547,POINT (13.3374547 52.4747108),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1187,
1516906416,Herbert Polke,memorial,52.4742911,13.337418,POINT (13.337418 52.4742911),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1202,yes
1516906422,Iwan Grünberg,memorial,52.4743038,13.3374431,POINT (13.3374431 52.4743038),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1198,yes
1516906429,Jettka Bleiweiss,memorial,52.4743195,13.337443,POINT (13.337443 52.4743195),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1194,
1516906430,Käthe Ewarth,memorial,52.4743099,13.3374174,POINT (13.3374174 52.4743099),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1195,yes
1516906437,Margarete Weil,memorial,52.474315,13.3374172,POINT (13.3374172 52.474315),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1204,
1516906444,Martha Bab,memorial,52.4743197,13.3374176,POINT (13.3374176 52.4743197),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1189,
1516906458,Meta Mannheim,memorial,52.4747807,13.337454,POINT (13.337454 52.4747807),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1186,
1516906459,Minna Grünberg,memorial,52.4743094,13.3374436,POINT (13.3374436 52.4743094),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1197,yes
1516906473,Otto Ewarth,memorial,52.4743042,13.337417,POINT (13.337417 52.4743042),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/1196,yes
1519954781,Georg Blumenfeld,memorial,52.5019686,13.354577,POINT (13.354577 52.5019686),Mitte,11001001,Tiergarten,0104,,
1519954862,Lucia Blumenfeld,memorial,52.5019882,13.3545475,POINT (13.3545475 52.5019882),Mitte,11001001,Tiergarten,0104,,
1521676731,Margarethe Basch,memorial,52.502058,13.3034096,POINT (13.3034096 52.502058),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,limited
1531423318,Tuilerien-Säule,memorial,52.4461577,13.1722781,POINT (13.1722781 52.4461577),Steglitz-Zehlendorf,11006006,Nikolassee,0606,,
1533053594,Aussichtspunkt Bunkerberg,viewpoint,52.4460675,13.5525722,POINT (13.5525722 52.4460675),Treptow-Köpenick,11009009,Adlershof,0907,,
1536825995,Walther Rathenau,memorial,52.4904779,13.2764163,POINT (13.2764163 52.4904779),Charlottenburg-Wilmersdorf,11004004,Grunewald,0404,,
1557373803,Sowjetisches Ehrenmal und Soldatenfriedhof,memorial,52.4641842,13.7022352,POINT (13.7022352 52.4641842),Treptow-Köpenick,11009009,Rahnsdorf,0912,,no
1559866479,Preußisches Kriegerdenkmal,memorial,52.4506276,13.6251364,POINT (13.6251364 52.4506276),Treptow-Köpenick,11009009,Friedrichshagen,0911,https://bildhauerei-in-berlin.de/bildwerk/gefallenendenkmal-7361/,yes
1576124806,Fritz Ritter,memorial,52.5677584,13.4239526,POINT (13.4239526 52.5677584),Pankow,11003003,Pankow,0307,https://bildhauerei-in-berlin.de/_html/_katalog/details-1006.html,
1578634748,Kreuzberg,viewpoint,52.4877388,13.3815238,POINT (13.3815238 52.4877388),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,no
1588424713,Unknown,memorial,52.5380914,13.4220932,POINT (13.4220932 52.5380914),Pankow,11003003,Prenzlauer Berg,0301,,yes
1589171931,Preußischer Meilenstein,attraction,52.4789437,13.3446144,POINT (13.3446144 52.4789437),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,
1600116430,Litfaß-Denkmal,memorial,52.5241837,13.4091952,POINT (13.4091952 52.5241837),Mitte,11001001,Mitte,0101,,yes
1607962898,Albrecht von Graefe,memorial,52.5236129,13.379222,POINT (13.379222 52.5236129),Mitte,11001001,Mitte,0101,,yes
1609064712,Unknown,attraction,52.5953506,13.2435433,POINT (13.2435433 52.5953506),Reinickendorf,11012012,Tegel,1202,,
1617575100,Sowjetisches Kriegsdenkmal,memorial,52.5017825,13.4809138,POINT (13.4809138 52.5017825),Lichtenberg,11011011,Rummelsburg,1112,,no
1624872972,The Day The Wall Came Down,memorial,52.4546408,13.2723963,POINT (13.2723963 52.4546408),Steglitz-Zehlendorf,11006006,Dahlem,0605,,
1629305863,Radrennbahn Schöneberg,memorial,52.4742759,13.356157,POINT (13.356157 52.4742759),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,yes
1680264666,Unknown,viewpoint,52.5261977,13.5898643,POINT (13.5898643 52.5261977),Marzahn-Hellersdorf,11010010,Hellersdorf,1005,,
1695073538,Charlotte Stein,memorial,52.4963621,13.3482485,POINT (13.3482485 52.4963621),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,
1695073544,Herbert Hugo Stein,memorial,52.4963621,13.3482272,POINT (13.3482272 52.4963621),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,
1695073553,Valeska Krolik,memorial,52.4963514,13.3482347,POINT (13.3482347 52.4963514),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,limited
1695073576,Kurt Gustav Stein,memorial,52.4963637,13.3482039,POINT (13.3482039 52.4963637),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,
1695073589,Willy Stein,memorial,52.4963614,13.3482673,POINT (13.3482673 52.4963614),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,yes
1698545931,Fritz Schloß,memorial,52.5295288,13.3563192,POINT (13.3563192 52.5295288),Mitte,11001001,Moabit,0102,,yes
1708776234,Frieda Rosenthal,memorial,52.5139242,13.4993872,POINT (13.4993872 52.5139242),Lichtenberg,11011011,Lichtenberg,1103,,
1708776250,Helene Levy,memorial,52.5149783,13.5000229,POINT (13.5000229 52.5149783),Lichtenberg,11011011,Lichtenberg,1103,https://www.stolpersteine-berlin.de/de/hagenstrasse/12/helene-levy,
1708813417,Hermann Rindsberg,memorial,52.5151813,13.5000515,POINT (13.5000515 52.5151813),Lichtenberg,11011011,Lichtenberg,1103,,
1709288209,Fritz Sternberg,memorial,52.528076,13.4116106,POINT (13.4116106 52.528076),Mitte,11001001,Mitte,0101,,
1709701199,Rudolf Breitscheid,memorial,52.4907541,13.3376252,POINT (13.3376252 52.4907541),Tempelhof-Schöneberg,11007007,Schöneberg,0701,,yes
1710124984,Hans Achim Litten,memorial,52.5281006,13.4116005,POINT (13.4116005 52.5281006),Mitte,11001001,Mitte,0101,,
1710124985,Max Fürst,memorial,52.528076,13.4116132,POINT (13.4116132 52.528076),Mitte,11001001,Mitte,0101,,yes
1711759578,Johanna Holz,memorial,52.4660558,13.3329533,POINT (13.3329533 52.4660558),Steglitz-Zehlendorf,11006006,Steglitz,0601,https://www.stolpersteine-berlin.de/biografie/4496,yes
1711759590,Jürgen Rudolf Holz,memorial,52.4660771,13.3329902,POINT (13.3329902 52.4660771),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/4497,yes
1711759601,Regina Lewitt,memorial,52.4660737,13.3329525,POINT (13.3329525 52.4660737),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/4502,yes
1711759625,Werner Holz,memorial,52.46606,13.3329883,POINT (13.3329883 52.46606),Steglitz-Zehlendorf,11006006,Steglitz,0601,https://www.stolpersteine-berlin.de/biografie/4495,yes
1714899676,Malcha Gutmann,memorial,52.5412459,13.4235533,POINT (13.4235533 52.5412459),Pankow,11003003,Prenzlauer Berg,0301,,
1714899677,Nathan Gutmann,memorial,52.5412438,13.4235593,POINT (13.4235593 52.5412438),Pankow,11003003,Prenzlauer Berg,0301,,yes
1714909566,Margarete Cohn,memorial,52.5038912,13.3308886,POINT (13.3308886 52.5038912),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,https://www.stolpersteine-berlin.de/de/joachimstaler-str/5/margarete-cohn,yes
1714909567,Hugo G. Cohn,memorial,52.5038975,13.3309047,POINT (13.3309047 52.5038975),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,https://www.stolpersteine-berlin.de/de/joachimstaler-str/5/hugo-gunther-cohn,
1727649573,Arthur Drucker,memorial,52.4810037,13.4271873,POINT (13.4271873 52.4810037),Neukölln,11008008,Neukölln,0801,https://www.stolpersteine-berlin.de/biografie/1674,
1727649584,Rosalie Drucker,memorial,52.4809999,13.4271804,POINT (13.4271804 52.4809999),Neukölln,11008008,Neukölln,0801,https://www.stolpersteine-berlin.de/biografie/1673,
1731694148,Alfred Bergmann,memorial,52.5069161,13.3260409,POINT (13.3260409 52.5069161),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,
1731694150,Eduard Hans Steinthal,memorial,52.5064759,13.3259898,POINT (13.3259898 52.5064759),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,
1733948325,Adolf Rosentreter,memorial,52.5249515,13.4104884,POINT (13.4104884 52.5249515),Mitte,11001001,Mitte,0101,https://www.stolpersteine-berlin.de/biografie/562,
1733948326,Hans Rosentreter,memorial,52.5249531,13.4104875,POINT (13.4104875 52.5249531),Mitte,11001001,Mitte,0101,https://www.stolpersteine-berlin.de/biografie/564,
1733948328,Jutta Rosentreter,memorial,52.5249521,13.4104919,POINT (13.4104919 52.5249521),Mitte,11001001,Mitte,0101,https://www.stolpersteine-berlin.de/biografie/565,
1733948331,Klara Rosentreter,memorial,52.524953,13.410491,POINT (13.410491 52.524953),Mitte,11001001,Mitte,0101,https://www.stolpersteine-berlin.de/biografie/563,
1733955854,Jakob Joelson,memorial,52.5249533,13.4104909,POINT (13.4104909 52.5249533),Mitte,11001001,Mitte,0101,https://www.stolpersteine-berlin.de/biografie/289,
1733955869,Jenny Glück,memorial,52.5249518,13.4104905,POINT (13.4104905 52.5249518),Mitte,11001001,Mitte,0101,https://www.stolpersteine-berlin.de/biografie/176,
1733955878,Minna Joelson,memorial,52.5249515,13.4104891,POINT (13.4104891 52.5249515),Mitte,11001001,Mitte,0101,https://www.stolpersteine-berlin.de/biografie/290,
1740734136,Marie Baumann,memorial,52.4509635,13.3370293,POINT (13.3370293 52.4509635),Steglitz-Zehlendorf,11006006,Steglitz,0601,https://www.stolpersteine-berlin.de/de/steglitzer-damm/8/marie-baumann,yes
1740734137,Richard Baumann,memorial,52.4509632,13.3370542,POINT (13.3370542 52.4509632),Steglitz-Zehlendorf,11006006,Steglitz,0601,https://www.stolpersteine-berlin.de/de/steglitzer-damm/8/richard-baumann,yes
1745362332,Julius Prager,memorial,52.5320123,13.4160289,POINT (13.4160289 52.5320123),Pankow,11003003,Prenzlauer Berg,0301,,yes
1745362347,Rosa Prager,memorial,52.5320206,13.4160392,POINT (13.4160392 52.5320206),Pankow,11003003,Prenzlauer Berg,0301,,yes
1745364850,Grete Hoffmann,memorial,52.5403994,13.4223506,POINT (13.4223506 52.5403994),Pankow,11003003,Prenzlauer Berg,0301,,yes
1745364851,Louis Hoffmann,memorial,52.5404051,13.422353,POINT (13.422353 52.5404051),Pankow,11003003,Prenzlauer Berg,0301,https://www.stolpersteine-berlin.de/de/biografie/4817,yes
1745364852,Elfriede Redlich,memorial,52.5404114,13.4223555,POINT (13.4223555 52.5404114),Pankow,11003003,Prenzlauer Berg,0301,,yes
1745364853,Siegfried Redlich,memorial,52.5404177,13.4223604,POINT (13.4223604 52.5404177),Pankow,11003003,Prenzlauer Berg,0301,https://www.stolpersteine-berlin.de/de/biografie/4815,yes
1745579520,Unknown,memorial,52.57125,13.5415025,POINT (13.5415025 52.57125),Lichtenberg,11011011,Falkenberg,1104,,
1745580868,Unknown,memorial,52.5713845,13.5396207,POINT (13.5396207 52.5713845),Lichtenberg,11011011,Falkenberg,1104,,
1753009896,Adolf Aufrecht,memorial,52.4690934,13.3342927,POINT (13.3342927 52.4690934),Tempelhof-Schöneberg,11007007,Friedenau,0702,,limited
1753009917,Bertha Pohl,memorial,52.4717798,13.3188794,POINT (13.3188794 52.4717798),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,
1753009925,Bianka Presch,memorial,52.4726683,13.3182359,POINT (13.3182359 52.4726683),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753009933,Charlotte Hirschberg,memorial,52.4726662,13.3182857,POINT (13.3182857 52.4726662),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753009960,Dr. Ernst Hirschberg,memorial,52.4726521,13.318382,POINT (13.318382 52.4726521),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753009979,Else Bock,memorial,52.472687,13.3180158,POINT (13.3180158 52.472687),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753009997,Eva Mendel,memorial,52.472688,13.3179926,POINT (13.3179926 52.472688),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753010032,Inge Hirschberg,memorial,52.4726581,13.3183256,POINT (13.3183256 52.4726581),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753010048,Irmgard Rosenthal,memorial,52.472691,13.3179394,POINT (13.3179394 52.472691),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753010057,Klaus Manfred Rosenthal,memorial,52.4726951,13.3179112,POINT (13.3179112 52.4726951),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753010095,Leonhard Bock,memorial,52.4726819,13.3180524,POINT (13.3180524 52.4726819),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753010102,Leopold Rosenthal,memorial,52.47269,13.317966,POINT (13.317966 52.47269),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753010110,Minna Goldberg,memorial,52.4704605,13.3243553,POINT (13.3243553 52.4704605),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/3442,yes
1753010121,Minna Grünfeld,memorial,52.4727877,13.3190997,POINT (13.3190997 52.4727877),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753010151,Paul Grünfeld,memorial,52.4727998,13.3190033,POINT (13.3190033 52.4727998),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,yes
1753010164,Rebecca Aufrecht,memorial,52.4690918,13.3342408,POINT (13.3342408 52.4690918),Tempelhof-Schöneberg,11007007,Friedenau,0702,,
1753139572,"""Altes"" Amerikahaus",memorial,52.5086124,13.2707071,POINT (13.2707071 52.5086124),Charlottenburg-Wilmersdorf,11004004,Westend,0405,,
1753139573,Deutschlandhaus,memorial,52.508509,13.2710828,POINT (13.2710828 52.508509),Charlottenburg-Wilmersdorf,11004004,Westend,0405,,
1754227773,Paula Dienstag,memorial,52.5089937,13.319951,POINT (13.319951 52.5089937),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,yes
1754779124,Erika Becker,memorial,52.547268,13.4157225,POINT (13.4157225 52.547268),Pankow,11003003,Prenzlauer Berg,0301,,yes
1754779129,Helene Becker,memorial,52.5472661,13.4157287,POINT (13.4157287 52.5472661),Pankow,11003003,Prenzlauer Berg,0301,,yes
1755827748,Ella Grünfeld,memorial,52.4743065,13.3374171,POINT (13.3374171 52.4743065),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/3433,yes
1755827750,Jenny Grünfeld,memorial,52.4743065,13.3374434,POINT (13.3374434 52.4743065),Tempelhof-Schöneberg,11007007,Friedenau,0702,https://www.stolpersteine-berlin.de/biografie/3434,yes
1759681288,Unknown,memorial,52.4917829,13.5269177,POINT (13.5269177 52.4917829),Lichtenberg,11011011,Karlshorst,1102,,
1760232235,Agnes-Kraus-Gedenkstein,memorial,52.4980954,13.5031925,POINT (13.5031925 52.4980954),Lichtenberg,11011011,Friedrichsfelde,1101,,yes
1762514037,Erika Goldberg,memorial,52.5059464,13.4110091,POINT (13.4110091 52.5059464),Mitte,11001001,Mitte,0101,https://www.stolpersteine-berlin.de/de/biografie/177,
1762514038,Rosa Lewy,memorial,52.5059542,13.4110022,POINT (13.4110022 52.5059542),Mitte,11001001,Mitte,0101,https://www.stolpersteine-berlin.de/biografie/401,
1766338471,Wilhelm Schuster,memorial,52.5095578,13.2706001,POINT (13.2706001 52.5095578),Charlottenburg-Wilmersdorf,11004004,Westend,0405,,
1767718066,Gedenkstein Alexander Futran,memorial,52.4471165,13.5787323,POINT (13.5787323 52.4471165),Treptow-Köpenick,11009009,Köpenick,0910,https://bildhauerei-in-berlin.de/bildwerk/denkmal-fuer-alexander-futran-7347/,
1767923296,Josef Nawrocki,memorial,52.5319231,13.4162067,POINT (13.4162067 52.5319231),Pankow,11003003,Prenzlauer Berg,0301,,yes
1768536528,Unknown,viewpoint,52.4612288,13.3900488,POINT (13.3900488 52.4612288),Tempelhof-Schöneberg,11007007,Tempelhof,0703,,yes
1769769036,Röschen Wollstein,memorial,52.5097148,13.4209952,POINT (13.4209952 52.5097148),Mitte,11001001,Mitte,0101,,yes
1769770116,Paula Budnick,memorial,52.5018528,13.4196027,POINT (13.4196027 52.5018528),Friedrichshain-Kreuzberg,11002002,Kreuzberg,0202,,yes
1769772596,Leo Rosshändler,memorial,52.5255737,13.4198113,POINT (13.4198113 52.5255737),Friedrichshain-Kreuzberg,11002002,Friedrichshain,0201,,yes
1769772601,Manja Rosshändler,memorial,52.5255709,13.4197766,POINT (13.4197766 52.5255709),Pankow,11003003,Prenzlauer Berg,0301,https://www.stolpersteine-berlin.de/biografie/569,yes
1769772606,Paul Rosshändler,memorial,52.5255824,13.4197907,POINT (13.4197907 52.5255824),Pankow,11003003,Prenzlauer Berg,0301,,yes
1769775657,Erika Jakubowski,memorial,52.5294683,13.4248278,POINT (13.4248278 52.5294683),Pankow,11003003,Prenzlauer Berg,0301,https://www.stolpersteine-berlin.de/de/greifswalder-str/228/erika-jakubowski,yes
1769779861,Walter Glaser,memorial,52.5311913,13.421694,POINT (13.421694 52.5311913),Pankow,11003003,Prenzlauer Berg,0301,https://www.stolpersteine-berlin.de/de/heinrich-roller-strasse/23/walter-glaser,yes
1769856845,Adolf Jacks,memorial,52.5276847,13.4226232,POINT (13.4226232 52.5276847),Pankow,11003003,Prenzlauer Berg,0301,https://www.stolpersteine-berlin.de/de/otto-braun-str/87/adolf-jacks,yes
1769856850,Egon Jacks,memorial,52.5276865,13.4226256,POINT (13.4226256 52.5276865),Pankow,11003003,Prenzlauer Berg,0301,https://www.stolpersteine-berlin.de/de/otto-braun-str/87/egon-jacks,yes
1769856857,Wilhelm Jacks,memorial,52.5276881,13.4226281,POINT (13.4226281 52.5276881),Pankow,11003003,Prenzlauer Berg,0301,https://www.stolpersteine-berlin.de/de/otto-braun-str/87/wilhelm-jacks,yes
1769856859,Rahel Editha Jacks,memorial,52.5276897,13.4226306,POINT (13.4226306 52.5276897),Pankow,11003003,Prenzlauer Berg,0301,https://www.stolpersteine-berlin.de/de/otto-braun-str/87/rahel-editha-jacks,yes
1769856860,Rosa Katz,memorial,52.5277039,13.4226503,POINT (13.4226503 52.5277039),Pankow,11003003,Prenzlauer Berg,0301,https://www.stolpersteine-berlin.de/de/otto-braun-str/87/rosa-katz,yes
1769856861,Emil Bab,memorial,52.5344853,13.4217859,POINT (13.4217859 52.5344853),Pankow,11003003,Prenzlauer Berg,0301,,yes
1773517256,Preußensäule,memorial,52.5058158,13.5182616,POINT (13.5182616 52.5058158),Lichtenberg,11011011,Friedrichsfelde,1101,,
1781662155,Erinnerung,memorial,52.5168512,13.3352253,POINT (13.3352253 52.5168512),Mitte,11001001,Hansaviertel,0103,,
1783263374,Der archaische Erzengel von Heiligensee,memorial,52.5895677,13.2663442,POINT (13.2663442 52.5895677),Reinickendorf,11012012,Tegel,1202,,yes
1788446864,English Phone Booth/ BücherboXX,memorial,52.4899281,13.3143539,POINT (13.3143539 52.4899281),Charlottenburg-Wilmersdorf,11004004,Wilmersdorf,0402,,
1792699195,Rudolf Mandrella,memorial,52.4554112,13.5800112,POINT (13.5800112 52.4554112),Treptow-Köpenick,11009009,Köpenick,0910,,
1813041532,Wilhelm von Humboldt,memorial,52.505055,13.3435714,POINT (13.3435714 52.505055),Mitte,11001001,Tiergarten,0104,,yes
1818267552,"Käthe Hamburger, geb. Silbiger",memorial,52.4811181,13.5269128,POINT (13.5269128 52.4811181),Lichtenberg,11011011,Karlshorst,1102,,yes
1825738374,Clara Zetkin,memorial,52.5657867,13.5704511,POINT (13.5704511 52.5657867),Marzahn-Hellersdorf,11010010,Marzahn,1001,,
1826443697,Blick auf Schloss Charlottenburg,viewpoint,52.5264112,13.2948344,POINT (13.2948344 52.5264112),Charlottenburg-Wilmersdorf,11004004,Charlottenburg,0401,,yes
1842630837,Unknown,viewpoint,52.587024,13.2559162,POINT (13.2559162 52.587024),Reinickendorf,11012012,Tegel,1202,,
1852943245,Alfred Cohn,memorial,52.4806249,13.5225552,POINT (13.5225552 52.4806249),Lichtenberg,11011011,Karlshorst,1102,,
1852943253,"Charlotte Freudenberg, geb. Lichtenstein",memorial,52.4811733,13.5227862,POINT (13.5227862 52.4811733),Lichtenberg,11011011,Karlshorst,1102,,yes
1852943254,"Dorothea Goldberg, geb. Herrmann",memorial,52.4829471,13.5260148,POINT (13.5260148 52.4829471),Lichtenberg,11011011,Karlshorst,1102,,yes
1852943263,Dorris Gruenberg,memorial,52.4829667,13.5260084,POINT (13.5260084 52.4829667),Lichtenberg,11011011,Karlshorst,1102,,yes
1852943264,Gerda Cohn,memorial,52.4806236,13.5225539,POINT (13.5225539 52.4806236),Lichtenberg,11011011,Karlshorst,1102,,yes
